"X","Year","Month","Day","Location","State","MinTemp","MaxTemp","Rainfall","Rainfall.1","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow"
55462,2014,1,28,"Ballarat","VIC",20.7,38.8,0,0,NA,NA,"N",67,"N","NW",39,39,31,13,1013.6,1009.5,NA,NA,26.7,37.9,"No",0,"No"
55463,2014,1,29,"Ballarat","VIC",13.5,23.6,0,0,NA,NA,"SE",50,"SE","ESE",26,30,90,45,1016.9,1016.3,7,NA,14.8,22.5,"No",0,"No"
55464,2014,1,30,"Ballarat","VIC",11.2,34.9,0,0,NA,NA,"SE",46,"SE","NNW",15,15,70,23,1015.2,1013.3,NA,NA,17.1,32.8,"No",0,"No"
55465,2014,1,31,"Ballarat","VIC",14.2,32.6,0,0,NA,NA,"SE",44,"SE","S",20,15,75,27,1012.9,1012.2,NA,NA,19,32,"No",0,"No"
55466,2014,2,1,"Ballarat","VIC",9.4,37.6,0,0,NA,NA,"WSW",39,"S","WSW",7,17,80,9,1011.3,1009.7,NA,NA,18.8,36.4,"No",0,"No"
55467,2014,2,2,"Ballarat","VIC",16.2,40.1,0,0,NA,NA,"W",43,"ESE","N",13,11,9,11,1010.9,1008.4,NA,NA,31.4,39.2,"No",0,"No"
55468,2014,2,3,"Ballarat","VIC",21.6,28,0,0,NA,NA,"SSE",61,NA,"SSW",0,28,30,53,1008.7,1012.5,NA,NA,26,23.7,"No",0.2,"No"
55469,2014,2,4,"Ballarat","VIC",10.2,21.9,0.2,0.2,NA,NA,"SSE",78,"SE","SE",48,44,60,41,1018.9,1019.3,NA,NA,13.4,20.9,"No",0.2,"No"
55470,2014,2,5,"Ballarat","VIC",10.6,30,0.2,0.2,NA,NA,"ESE",70,"NE","NNE",20,19,50,32,1019.5,1016.8,NA,NA,19,27.8,"No",0,"No"
55471,2014,2,6,"Ballarat","VIC",14.3,32.2,0,0,NA,NA,"NNE",48,"NNE","NNE",35,28,40,28,1015.5,1011.9,2,NA,21.1,30.8,"No",0,"No"
55472,2014,2,7,"Ballarat","VIC",20.8,34.9,0,0,NA,NA,"NNE",44,"NNE","SW",28,20,29,28,1011.2,1010.3,NA,NA,26.9,33.5,"No",0,"No"
55473,2014,2,8,"Ballarat","VIC",14.4,38.3,0,0,NA,NA,"WNW",56,"N","NW",9,22,29,14,1012.4,1009.9,NA,NA,26.2,36.6,"No",0,"No"
55474,2014,2,9,"Ballarat","VIC",21.1,34.3,0,0,NA,NA,"NW",61,"N","WSW",33,33,20,28,1008.3,1013.5,NA,NA,29.7,26.4,"No",0,"No"
55475,2014,2,10,"Ballarat","VIC",8.1,24.7,0,0,NA,NA,"SE",46,"SSE","ESE",31,26,67,29,1019,1017.1,NA,NA,14.1,23.5,"No",0,"No"
55476,2014,2,11,"Ballarat","VIC",10.9,30.7,0,0,NA,NA,"SE",48,"SE","S",26,19,75,17,1015,1013.5,NA,NA,14.8,30.1,"No",0,"No"
55477,2014,2,12,"Ballarat","VIC",12.6,33.3,0,0,NA,NA,"ESE",46,"S","SE",9,26,75,26,1013.5,1013.6,NA,NA,18.7,31.8,"No",0,"No"
55478,2014,2,13,"Ballarat","VIC",18.1,28.5,0,0,NA,NA,"SE",35,"W","SE",20,22,59,29,1013.4,1010.9,NA,8,20.5,27.7,"No",0,"No"
55479,2014,2,14,"Ballarat","VIC",16.1,27.2,0,0,NA,NA,"SE",50,"W","E",6,19,56,34,1007,1003.5,NA,NA,20.3,27.2,"No",0,"No"
55480,2014,2,15,"Ballarat","VIC",16.8,27.1,0,0,NA,NA,"S",39,"NE","NNE",15,6,73,62,997.6,995.7,8,7,21.1,24,"No",0.4,"No"
55481,2014,2,16,"Ballarat","VIC",12.6,22.4,0.4,0.4,NA,NA,"SSW",46,"SSW","S",22,31,94,46,1007.9,1009.4,8,7,13.2,20.2,"No",0,"No"
55482,2014,2,17,"Ballarat","VIC",5.6,26.5,0,0,NA,NA,"SE",46,"ESE","W",13,13,87,23,1012.9,1011.1,NA,NA,13.3,22.9,"No",0,"No"
55483,2014,2,18,"Ballarat","VIC",9.2,30.2,0,0,NA,NA,"N",50,"ESE","N",7,30,59,19,1008.7,1004.5,NA,NA,17.7,29,"No",0,"No"
55484,2014,2,19,"Ballarat","VIC",11.6,21.6,0,0,NA,NA,"WNW",52,"NW","WSW",13,15,85,49,1000.1,997.6,8,8,13.3,18.8,"No",4.2,"Yes"
55485,2014,2,20,"Ballarat","VIC",7.2,17.3,4.2,4.2,NA,NA,"WSW",52,"W","WSW",28,26,86,56,1008.8,1012,NA,8,9.6,14,"Yes",1.2,"Yes"
55486,2014,2,21,"Ballarat","VIC",8,18.6,1.2,1.2,NA,NA,"SSW",43,"SSW","S",19,24,80,40,1020.1,1021,8,1,11.4,17.3,"Yes",0,"No"
55487,2014,2,22,"Ballarat","VIC",9.8,21.7,0,0,NA,NA,"S",48,"S","SSE",22,30,85,43,1023.1,1022.6,8,NA,11.6,20.1,"No",0,"No"
55488,2014,2,23,"Ballarat","VIC",10.4,28.3,0,0,NA,NA,"SE",52,"SE","SSW",31,11,73,27,1021.3,1018.8,NA,NA,13.4,26.7,"No",0,"No"
55489,2014,2,24,"Ballarat","VIC",10.6,30.8,0,0,NA,NA,"SSE",44,"SE","WNW",22,17,77,23,1019.1,1015.9,NA,NA,14.6,29.6,"No",0,"No"
55490,2014,2,25,"Ballarat","VIC",14.1,32.1,0,0,NA,NA,"NW",57,"N","WNW",26,37,45,18,1010.4,1006.8,NA,2,21.1,30.3,"No",0,"No"
55491,2014,2,26,"Ballarat","VIC",11.3,21.3,0,0,NA,NA,"SSE",44,"S","SW",20,17,86,37,1012.1,1012.7,6,2,12.6,19.8,"No",0,"No"
55492,2014,2,27,"Ballarat","VIC",5.2,20.7,0,0,NA,NA,"S",56,"S","SE",28,20,89,38,1020.2,1020.7,NA,NA,11.5,19.2,"No",0,"No"
55493,2014,2,28,"Ballarat","VIC",9.9,24.1,0,0,NA,NA,"SE",61,"SE","ESE",37,22,69,34,1021.5,1020.4,NA,NA,12.5,22.9,"No",0,"No"
55494,2014,3,1,"Ballarat","VIC",12.1,22.2,0,0,NA,NA,"SE",44,"SE","SSE",22,28,88,72,1022.4,1021.6,8,8,15.6,19.1,"No",0,"No"
55495,2014,3,2,"Ballarat","VIC",12.2,24.3,0,0,NA,NA,"SE",43,"SE","SE",28,20,77,36,1022.5,1021.5,NA,NA,14.1,22.1,"No",0,"No"
55496,2014,3,3,"Ballarat","VIC",10.1,29.1,0,0,NA,NA,"SE",46,"ESE","N",15,9,83,20,1024,1021.9,NA,NA,13.6,27.6,"No",0,"No"
55497,2014,3,4,"Ballarat","VIC",11.7,31,0,0,NA,NA,"NNE",67,"NNE","N",17,28,47,31,1022.3,1018.8,NA,NA,21.9,29.6,"No",0,"No"
55498,2014,3,5,"Ballarat","VIC",15.6,20.6,0,0,NA,NA,"SSE",41,"SSW","S",19,26,89,66,1017.1,1017.7,8,7,15.6,18.2,"No",0,"No"
55499,2014,3,6,"Ballarat","VIC",8.4,20.8,0,0,NA,NA,"SSE",43,"SE","SSE",24,24,63,36,1019.5,1018.4,NA,NA,12.1,19.8,"No",0,"No"
55500,2014,3,7,"Ballarat","VIC",8.5,23.2,0,0,NA,NA,"SE",56,"S","S",19,26,96,58,1021.6,1020.9,8,8,12.3,20.6,"No",0,"No"
55501,2014,3,8,"Ballarat","VIC",12.3,25.9,0,0,NA,NA,"SE",57,"ESE","SSE",26,22,85,48,1021.7,1019,7,1,16,24.2,"No",0,"No"
55502,2014,3,9,"Ballarat","VIC",10.4,30.1,0,0,NA,NA,"NNW",39,"NNE","NNW",24,19,64,24,1019.5,1016.8,NA,NA,18.3,28.8,"No",0,"No"
55503,2014,3,10,"Ballarat","VIC",16.1,29.2,0,0,NA,NA,"NNE",37,"NNE","SSW",24,4,42,22,1019.3,1019.5,NA,7,21.6,27.9,"No",0,"No"
55504,2014,3,11,"Ballarat","VIC",17.2,29.6,0,0,NA,NA,"NW",43,"SSE","W",9,22,50,30,1019.9,1017,8,3,21.3,29.2,"No",1,"No"
55505,2014,3,12,"Ballarat","VIC",10.9,19.3,1,1,NA,NA,"SSW",33,"SSW","SSE",19,17,91,47,1020.2,1019.9,8,6,11.8,17.8,"No",0,"No"
55506,2014,3,13,"Ballarat","VIC",7.9,24.1,0,0,NA,NA,"S",35,"SE","SSW",17,11,79,38,1020,1017.2,NA,NA,12,22,"No",0,"No"
55507,2014,3,14,"Ballarat","VIC",10.8,27.6,0,0,NA,NA,"N",41,"ESE","NW",11,22,85,27,1014.7,1011.1,NA,NA,14.1,26.7,"No",0,"No"
55508,2014,3,15,"Ballarat","VIC",14.1,25.6,0,0,NA,NA,"N",70,"N","N",28,44,36,42,1005.4,999,7,4,18.2,23.4,"No",1,"No"
55509,2014,3,16,"Ballarat","VIC",7.2,17.3,1,1,NA,NA,"WSW",56,"N","W",19,26,98,42,1005.9,1006.1,7,8,8.8,16.4,"No",0.2,"No"
55510,2014,3,17,"Ballarat","VIC",8.2,21.9,0.2,0.2,NA,NA,"NW",56,"N","NW",22,28,100,52,1011.6,1012.3,8,7,13,19.9,"No",0,"No"
55511,2014,3,18,"Ballarat","VIC",6.4,22,0,0,NA,NA,"W",39,"N","WNW",17,24,92,46,1019,1019.6,8,4,12.2,21.3,"No",0,"No"
55512,2014,3,19,"Ballarat","VIC",5.1,23.3,0,0,NA,NA,"ESE",31,"S","SSW",17,9,99,32,1026.6,1024.8,NA,NA,11.2,22.1,"No",0,"No"
55513,2014,3,20,"Ballarat","VIC",4.8,27.4,0,0,NA,NA,"N",43,"NNE","NNW",15,28,60,17,1024.1,1020.4,NA,NA,15.6,26.3,"No",0,"No"
55514,2014,3,21,"Ballarat","VIC",9.8,21.3,0,0,NA,NA,"SW",50,"SW","S",11,15,42,62,1015.4,1015.8,NA,8,14.9,16.4,"No",0,"No"
55515,2014,3,22,"Ballarat","VIC",5.2,16.6,0,0,NA,NA,"SSE",43,"S","SSE",19,24,91,52,1020.7,1019.6,NA,6,8.3,14.6,"No",0,"No"
55516,2014,3,23,"Ballarat","VIC",6.4,14.8,0,0,NA,NA,"S",39,"S","S",17,20,76,49,1018.5,1018.8,8,8,9.1,13.5,"No",0.2,"No"
55517,2014,3,24,"Ballarat","VIC",5.8,18,0.2,0.2,NA,NA,"SE",43,"S","SSE",17,22,100,66,1019.9,1019.4,8,8,10.3,15.5,"No",0,"No"
55518,2014,3,25,"Ballarat","VIC",10.2,22.2,0,0,NA,NA,"SE",48,"SE","SSE",28,20,87,52,1022.9,1021.8,8,8,12.5,20,"No",0,"No"
55519,2014,3,26,"Ballarat","VIC",12.4,27.4,0,0,NA,NA,"ESE",44,"SE","ESE",17,26,99,40,1024.5,1021.9,NA,NA,14.1,24.7,"No",18.4,"Yes"
55520,2014,3,27,"Ballarat","VIC",14.1,21.7,18.4,18.4,NA,NA,"NNW",35,"E","NNW",7,26,100,90,1016.7,1014.2,7,8,15.4,18.9,"Yes",4.2,"Yes"
55521,2014,3,28,"Ballarat","VIC",12.1,23.3,4.2,4.2,NA,NA,"S",37,"S","SSW",9,15,100,52,1016.5,1015.3,8,NA,12.9,22.2,"Yes",0,"No"
55522,2014,3,29,"Ballarat","VIC",9.9,25.7,0,0,NA,NA,"W",28,"SE","W",6,15,100,31,1017.3,1016.1,NA,6,12.2,24.3,"No",1.6,"Yes"
55523,2014,3,30,"Ballarat","VIC",10.7,25.8,1.6,1.6,NA,NA,"NNW",31,"ESE","N",2,13,100,50,1019.5,1018.5,NA,8,14.3,23,"Yes",0,"No"
55524,2014,3,31,"Ballarat","VIC",14.3,28.6,0,0,NA,NA,"N",39,"NNE","N",24,17,69,33,1019.5,1017.2,NA,NA,18.1,27.6,"No",0,"No"
55525,2014,4,1,"Ballarat","VIC",17.7,31.3,0,0,NA,NA,"N",48,"NNE","N",24,31,59,26,1017.4,1014.2,NA,NA,21,30.3,"No",0,"No"
55526,2014,4,2,"Ballarat","VIC",17.4,20.5,0,0,NA,NA,"N",50,"NNE","SSW",20,20,64,78,1014.2,1014.6,8,8,19,17.8,"No",0,"No"
55527,2014,4,3,"Ballarat","VIC",11.2,17.1,0,0,NA,NA,"S",41,"S","SSE",17,24,76,60,1020.3,1020.3,7,8,11.5,15.2,"No",0,"No"
55528,2014,4,4,"Ballarat","VIC",10.2,17.8,0,0,NA,NA,"SE",46,"SE","SE",31,26,77,60,1021.4,1019.8,8,1,10.5,16.7,"No",0,"No"
55529,2014,4,5,"Ballarat","VIC",10.5,21.7,0,0,NA,NA,"SE",39,"SE","SE",20,15,98,54,1021.7,1020.5,8,3,13,20.3,"No",0,"No"
55530,2014,4,6,"Ballarat","VIC",11.5,21.5,0,0,NA,NA,"ESE",50,"ESE","SE",33,24,79,46,1023.9,1022.2,3,NA,14.9,20.7,"No",0,"No"
55531,2014,4,7,"Ballarat","VIC",8.7,21.3,0,0,NA,NA,"NNE",43,"NNE","NNE",26,24,71,49,1023.8,1020,NA,3,16.1,20.8,"No",0,"No"
55532,2014,4,8,"Ballarat","VIC",14.7,15.6,0,0,NA,NA,"NE",39,"N","NNE",22,17,80,99,1020.6,1018.4,8,7,14.9,15.2,"No",13,"Yes"
55533,2014,4,9,"Ballarat","VIC",14.2,16.5,13,13,NA,NA,"NNE",33,"NNE","NNE",22,26,99,98,1019.2,1016.2,8,8,15.1,15.6,"Yes",8.6,"Yes"
55534,2014,4,10,"Ballarat","VIC",14.4,17,8.6,8.6,NA,NA,"S",30,"E",NA,9,0,99,92,1013.2,1009.6,8,8,15.3,16.6,"Yes",8,"Yes"
55535,2014,4,11,"Ballarat","VIC",13.7,15,8,8,NA,NA,"S",43,"S","S",33,28,100,85,1013.1,1013.8,8,8,14,14.6,"Yes",1.2,"Yes"
55536,2014,4,12,"Ballarat","VIC",11.8,19.7,1.2,1.2,NA,NA,"SSE",46,"SSE","SE",24,30,98,62,1019,1017.8,8,2,13.8,19,"Yes",0,"No"
55537,2014,4,13,"Ballarat","VIC",11.1,18.9,0,0,NA,NA,"ESE",41,"ESE","SE",26,28,76,56,1020.7,1020,NA,3,13.7,16.6,"No",0,"No"
55538,2014,4,14,"Ballarat","VIC",9.6,17.9,0,0,NA,NA,"ESE",48,"SE","SE",35,26,71,49,1022.7,1021.9,NA,NA,12.8,17,"No",0,"No"
55539,2014,4,15,"Ballarat","VIC",9.4,18.1,0,0,NA,NA,"SE",39,"S","SE",20,22,91,55,1023.8,1021.7,8,5,12.6,17.3,"No",0,"No"
55540,2014,4,16,"Ballarat","VIC",8.6,19.1,0,0,NA,NA,"SE",31,"NNW","WSW",4,19,100,45,1021.1,1018.8,5,1,10.4,18.5,"No",0,"No"
55541,2014,4,17,"Ballarat","VIC",5.8,21.3,0,0,NA,NA,"NNW",30,"N","NNW",9,19,68,38,1021.3,1019,NA,NA,14.8,21,"No",0,"No"
55542,2014,4,18,"Ballarat","VIC",4.9,15.3,0,0,NA,NA,"WSW",50,"NW","SW",19,24,86,52,1016.4,1017.9,8,7,13.5,13.4,"No",1,"No"
55543,2014,4,19,"Ballarat","VIC",5.8,12.6,1,1,NA,NA,"SW",24,"SW","S",15,11,85,68,1021,1018.8,8,8,9.1,11.5,"No",0,"No"
55544,2014,4,20,"Ballarat","VIC",8.3,15.8,0,0,NA,NA,"WNW",33,"NNW","NW",17,17,68,47,1018.2,1016.4,8,7,10.6,15.2,"No",0,"No"
55545,2014,4,21,"Ballarat","VIC",8.1,17.9,0,0,NA,NA,"N",63,"N","N",26,46,61,45,1018.9,1014.6,NA,6,11.4,16.9,"No",12.6,"Yes"
55546,2014,4,22,"Ballarat","VIC",10,14.1,12.6,12.6,NA,NA,"NNE",54,"NNE",NA,19,0,99,99,1015.6,1015.1,8,7,10.7,13,"Yes",1.6,"Yes"
55547,2014,4,23,"Ballarat","VIC",1,16.4,1.6,1.6,NA,NA,"WNW",26,NA,"NW",0,13,100,47,1017.2,1013.8,NA,NA,7.9,15.2,"Yes",0.6,"No"
55548,2014,4,24,"Ballarat","VIC",6.1,14.2,0.6,0.6,NA,NA,"SSW",39,"SW","S",19,22,98,48,1015.8,1017.2,8,4,9.7,13.2,"No",0,"No"
55549,2014,4,25,"Ballarat","VIC",1.9,15.9,0,0,NA,NA,"N",41,"NNE","N",9,30,74,40,1019.1,1013.7,NA,NA,8.9,15,"No",0,"No"
55550,2014,4,26,"Ballarat","VIC",8.6,16,0,0,NA,NA,"W",46,"NW","SW",20,22,64,68,1012.4,1015.5,6,8,15.1,11.6,"No",0.2,"No"
55551,2014,4,27,"Ballarat","VIC",1.5,13.6,0.2,0.2,NA,NA,"SE",50,"SSE","SE",17,28,82,51,1024.4,1021.7,1,NA,8.2,12.8,"No",0,"No"
55552,2014,4,28,"Ballarat","VIC",2.1,17.6,0,0,NA,NA,"N",57,"NNE","N",30,39,77,49,1020.5,1016.9,NA,8,9.7,16.3,"No",0.6,"No"
55553,2014,4,29,"Ballarat","VIC",9.7,14,0.6,0.6,NA,NA,"N",61,"N","NNW",31,22,96,100,1009.7,1007.8,8,8,13.7,12.5,"No",23.8,"Yes"
55554,2014,4,30,"Ballarat","VIC",5.4,12.5,23.8,23.8,NA,NA,"S",35,"SSW","SSW",15,19,100,63,1018,1018.9,8,7,7.2,11.4,"Yes",0,"No"
55555,2014,5,1,"Ballarat","VIC",-1,11.3,0,0,NA,NA,"WNW",31,"NNE","NW",6,19,99,58,1018.5,1014.1,NA,8,6.5,10.8,"No",1.6,"Yes"
55556,2014,5,2,"Ballarat","VIC",6.3,10.7,1.6,1.6,NA,NA,"N",39,"N","N",26,20,99,98,1003.9,999.1,8,8,7.6,9.9,"Yes",0.6,"No"
55557,2014,5,3,"Ballarat","VIC",1.8,13.4,0.6,0.6,NA,NA,"SSW",48,"S","SSW",15,15,99,88,1000.5,1001.5,8,8,6.4,11.3,"No",3.8,"Yes"
55558,2014,5,4,"Ballarat","VIC",4.5,10.1,3.8,3.8,NA,NA,"SSW",43,"SSW","SW",26,20,84,88,1011.3,1012.7,8,8,6.1,8.9,"Yes",0.4,"No"
55559,2014,5,5,"Ballarat","VIC",2,13.2,0.4,0.4,NA,NA,"WSW",33,"N","SW",20,15,99,98,1018.4,1018.9,8,8,8.2,11.3,"No",2.6,"Yes"
55560,2014,5,6,"Ballarat","VIC",6.4,11.5,2.6,2.6,NA,NA,"S",37,"S","S",19,19,76,73,1026,1025.2,8,8,8.1,10.6,"Yes",0,"No"
55561,2014,5,7,"Ballarat","VIC",5.7,12,0,0,NA,NA,"SE",43,"SSE","SE",19,22,78,59,1028,1026.6,8,3,8.1,11.2,"No",0,"No"
55562,2014,5,8,"Ballarat","VIC",0.1,14.8,0,0,NA,NA,"NNE",39,"NNW","N",7,24,83,50,1027,1024.1,NA,NA,6.6,14.4,"No",0,"No"
55563,2014,5,9,"Ballarat","VIC",5.3,13.2,0,0,NA,NA,"N",54,"N","N",28,33,68,72,1021.1,1017.7,NA,8,9.3,12.8,"No",5.6,"Yes"
55564,2014,5,10,"Ballarat","VIC",9.3,15.6,5.6,5.6,NA,NA,"N",46,"N","WSW",17,17,100,72,1018.2,1017.5,8,NA,10.8,14.4,"Yes",0.4,"No"
55565,2014,5,11,"Ballarat","VIC",5.1,16.6,0.4,0.4,NA,NA,"WNW",33,"WNW","W",6,17,99,67,1025,1025.6,6,6,11.1,14.9,"No",0,"No"
55566,2014,5,12,"Ballarat","VIC",1.5,17.8,0,0,NA,NA,"NNW",19,NA,"NNW",0,9,100,53,1031.5,1029.2,NA,6,10.3,16.6,"No",0,"No"
55567,2014,5,13,"Ballarat","VIC",3.3,15.6,0,0,NA,NA,"N",35,"N","NNW",22,22,100,58,1029.3,1026.7,8,NA,8.9,15.2,"No",0.2,"No"
55568,2014,5,14,"Ballarat","VIC",4.4,18.2,0.2,0.2,NA,NA,"N",43,"N","N",22,28,90,55,1026.2,1022.7,NA,NA,10.9,16.7,"No",0,"No"
55569,2014,5,15,"Ballarat","VIC",9.8,20.1,0,0,NA,NA,"N",52,"N","N",30,37,73,48,1023.4,1020.5,2,2,13.1,19.1,"No",0,"No"
55570,2014,5,16,"Ballarat","VIC",11.4,18.6,0,0,NA,NA,"N",44,"N","N",28,31,65,53,1026.1,1024.8,4,NA,12.8,17.6,"No",0,"No"
55571,2014,5,17,"Ballarat","VIC",11.3,17.3,0,0,NA,NA,"NNE",43,"N","NNE",30,26,66,61,1026.1,1023.5,NA,7,12.4,16.3,"No",0,"No"
55572,2014,5,18,"Ballarat","VIC",12.4,17.9,0,0,NA,NA,"N",43,"N","N",24,26,70,63,1024.7,1022.3,2,8,13.8,17.4,"No",0,"No"
55573,2014,5,19,"Ballarat","VIC",11.7,19.8,0,0,NA,NA,"NNE",48,"NNE","NNW",30,22,69,63,1022,1019.6,1,7,13.7,18,"No",0.2,"No"
55574,2014,5,20,"Ballarat","VIC",7.6,17.9,0.2,0.2,NA,NA,"WNW",39,"N","W",20,20,98,71,1021.4,1020,7,5,12.5,16.8,"No",0,"No"
55575,2014,5,21,"Ballarat","VIC",4.5,18.5,0,0,NA,NA,"N",35,"N","N",20,22,100,74,1023.4,1021.4,8,NA,9.6,17.5,"No",0,"No"
55576,2014,5,22,"Ballarat","VIC",9.6,18.4,0,0,NA,NA,"NNW",61,"NNE","N",30,20,81,68,1019.2,1015.2,NA,1,14,18.1,"No",5.6,"Yes"
55577,2014,5,23,"Ballarat","VIC",12.1,16.9,5.6,5.6,NA,NA,"WNW",37,"NW","W",13,26,100,69,1015.4,1013.3,8,1,13.4,16.3,"Yes",0,"No"
55578,2014,5,24,"Ballarat","VIC",3.1,14.8,0,0,NA,NA,"WSW",50,NA,"N",0,13,100,78,1017.4,1015.2,8,NA,7.1,13.3,"No",0,"No"
55579,2014,5,25,"Ballarat","VIC",7.1,15.3,0,0,NA,NA,"NNE",39,"N","N",24,19,100,87,1016.8,1016.9,8,8,11.7,14.8,"No",0.2,"No"
55580,2014,5,26,"Ballarat","VIC",6.7,17.5,0.2,0.2,NA,NA,"NNE",50,"NNE","N",22,26,87,75,1019.3,1016,8,8,12.8,16.5,"No",5.8,"Yes"
55581,2014,5,27,"Ballarat","VIC",12.4,16.4,5.8,5.8,NA,NA,"NNW",56,"N","NNW",24,28,100,71,1006.2,1001.9,7,8,12.9,15.4,"Yes",0,"No"
55582,2014,5,28,"Ballarat","VIC",8.4,14,0,0,NA,NA,"WNW",35,"NNW","WNW",17,19,99,80,1011.9,1014.1,7,8,10.8,13.2,"No",1.2,"Yes"
55583,2014,5,29,"Ballarat","VIC",4.3,13.6,1.2,1.2,NA,NA,"W",19,"E","SSW",2,6,100,58,1024.8,1024.4,8,7,9.1,12.5,"Yes",0,"No"
55584,2014,5,30,"Ballarat","VIC",0.4,15,0,0,NA,NA,"N",20,NA,"N",0,11,99,61,1026.7,1024.5,NA,4,7.4,12.2,"No",0,"No"
55585,2014,5,31,"Ballarat","VIC",4.1,14.4,0,0,NA,NA,"SSE",33,"ESE","S",6,11,99,62,1023.1,1019.2,NA,8,6.3,13.3,"No",14.2,"Yes"
55586,2014,6,1,"Ballarat","VIC",6.3,12.4,14.2,14.2,NA,NA,"SE",31,"ENE","N",7,9,100,98,1017.5,1017.3,8,8,10.9,12.2,"Yes",1.8,"Yes"
55587,2014,6,2,"Ballarat","VIC",5.1,14.3,1.8,1.8,NA,NA,"S",20,"ENE","S",6,9,100,83,1020.8,1018.8,8,8,7.7,13.1,"Yes",0.2,"No"
55588,2014,6,3,"Ballarat","VIC",7.6,12.6,0.2,0.2,NA,NA,"WSW",24,"WSW","SW",13,7,100,94,1019.5,1019.2,8,6,9.2,11.9,"No",0.8,"No"
55589,2014,6,4,"Ballarat","VIC",4.3,11.7,0.8,0.8,NA,NA,"S",35,"NNE","N",15,20,100,98,1025.2,1024.4,8,8,8.1,11.1,"No",4.6,"Yes"
55590,2014,6,5,"Ballarat","VIC",6.8,12.3,4.6,4.6,NA,NA,"S",26,"S","S",9,19,100,73,1029.9,1029.4,7,8,7.7,11.6,"Yes",0,"No"
55591,2014,6,6,"Ballarat","VIC",2.8,12.4,0,0,NA,NA,"SSE",24,"S","SSW",13,15,100,87,1032.4,1030.8,8,8,6.6,10.8,"No",0.6,"No"
55592,2014,6,7,"Ballarat","VIC",6.2,12.8,0.6,0.6,NA,NA,"S",39,"SSW","SW",11,17,100,98,1032,1029.8,8,8,10.6,12.2,"No",1.2,"Yes"
55593,2014,6,8,"Ballarat","VIC",6.4,11.7,1.2,1.2,NA,NA,"SSE",41,"S","SSE",17,28,98,65,1033.6,1032.8,8,4,7.6,9.4,"Yes",0,"No"
55594,2014,6,9,"Ballarat","VIC",3.7,13.8,0,0,NA,NA,"SE",44,"ESE","SE",17,15,77,71,1034.2,1031.7,NA,NA,7.9,13.4,"No",0,"No"
55595,2014,6,10,"Ballarat","VIC",0.9,12.7,0,0,NA,NA,"N",31,"N","NNE",15,17,98,73,1032.1,1028.6,NA,NA,7.9,11.9,"No",0,"No"
55596,2014,6,11,"Ballarat","VIC",2.8,13.1,0,0,NA,NA,"NNE",50,"NNE","N",28,30,88,87,1024.8,1021.7,NA,NA,8.2,10.9,"No",0,"No"
55597,2014,6,12,"Ballarat","VIC",7.3,11.3,0,0,NA,NA,"NE",54,"NNE","NNE",28,17,93,98,1017.4,1015.1,NA,8,8.3,9.9,"No",8.2,"Yes"
55598,2014,6,13,"Ballarat","VIC",8.3,13.7,8.2,8.2,NA,NA,"NE",37,"NNE","NNE",22,19,100,80,1012.9,1010.9,8,6,10.1,12.4,"Yes",0,"No"
55599,2014,6,14,"Ballarat","VIC",4,12.4,0,0,NA,NA,"S",39,"S","S",11,19,100,98,1016.2,1016,8,8,9,10.3,"No",5,"Yes"
55600,2014,6,15,"Ballarat","VIC",5.5,11.1,5,5,NA,NA,"SSW",35,"SSW","SSW",19,13,99,83,1020.4,1019.8,8,8,7.4,10.3,"Yes",1.4,"Yes"
55601,2014,6,16,"Ballarat","VIC",5.5,12.6,1.4,1.4,NA,NA,"W",44,"N","W",22,26,100,93,1019.8,1020.2,7,8,7.7,10.8,"Yes",1.8,"Yes"
55602,2014,6,17,"Ballarat","VIC",7.6,12.1,1.8,1.8,NA,NA,"SW",26,"SW","WSW",7,15,100,82,1029.8,1030.1,7,8,8,11.4,"Yes",1.2,"Yes"
55603,2014,6,18,"Ballarat","VIC",7.2,9.3,1.2,1.2,NA,NA,"E",20,"SW","SE",7,11,78,73,1032.5,1029.8,8,8,8.3,8.9,"Yes",0,"No"
55604,2014,6,19,"Ballarat","VIC",4.9,7.6,0,0,NA,NA,"N",54,"NNE","NNE",22,31,92,98,1024.3,1019,8,8,6.4,7,"No",0,"No"
55605,2014,6,20,"Ballarat","VIC",5.7,9.9,0,0,NA,NA,"N",48,"NNE","N",26,30,100,98,1014.8,1012.5,8,7,6.5,8.7,"No",2.6,"Yes"
55606,2014,6,21,"Ballarat","VIC",6.5,11,2.6,2.6,NA,NA,"N",31,"N","N",22,20,100,100,1017.5,1018.2,8,8,9.1,10.5,"Yes",0.6,"No"
55607,2014,6,22,"Ballarat","VIC",8.5,11.4,0.6,0.6,NA,NA,"NNE",78,"N","N",24,30,99,95,1022.4,1018.3,8,8,9.2,10.3,"No",0.8,"No"
55608,2014,6,23,"Ballarat","VIC",8.3,10.6,0.8,0.8,NA,NA,"N",74,"N","W",33,33,99,92,1001.6,998.8,8,8,8.4,7.3,"No",9,"Yes"
